Gene,MCF10A_Hypoxia_Log2,MCF12A_Hypoxia_Log2
TECPR1,-0.207332495,-0.395010213
TECPR2,-0.287424895,-0.157504519
TECR,0.082730493,1.456358613
TECRL,0.049679224,-0.043497539
TECTA,0.002867477,0.021225729
TEF,0.236128409,1.034825494
TEFM,-0.109313713,-0.17729658
TEKT2,0,0.021225729
TEKT4,0.026411641,-0.010377718
TELO2,-0.904583498,-0.225659454
TEN1,0.187122541,0.638760093
TENM1,0.120586841,0.006863214
TENM2,0.019054199,0.041964766
TENM3,0.073200958,-0.296673086
TENM4,0.129554453,-0.293769315
TEP1,0.526881403,0.112126372
TEPP,0.005195519,0.027480724
TEPSIN,-0.368466582,-0.747088459
TERB1,0,-0.013107851
TERF1,-0.292529479,0.290982317
TERF2,-0.364608304,-0.690518222
TERF2IP,-0.16178678,0.752654323
TERT,-0.046811747,-0.02485889
TES,0.591848271,0.73946508
TESK1,-0.199168156,0.78585763
TESK2,0.266802572,1.015650532
TESMIN,0.249271798,0.361878554
TESPA1,0.017921515,0.016031737
TET1,0.244682293,0.174955522
TET2,0.7912638,0.947614849
TET3,0.219632046,-0.37976725
TEX10,0.023338737,0.355397612
TEX101,0.065865946,-0.039405488
TEX14,0.033308847,0
TEX15,0,0.027480724
TEX19,-0.03820553,-0.006254995
TEX2,0.390166654,0.027723633
TEX22,0.043059641,0.013810315
TEX261,-0.451141492,0.363199214
TEX264,0.038290979,0.356124548
TEX29,0.008399581,-0.006254995
TEX30,-0.132198065,0.162222427
TEX35,0.037159215,0.01024751
TEX40,-0.030061207,-0.012909394
TEX9,0.030493107,0.107425642
TF,-0.018260448,0.017318216
TFAM,-0.551136675,-1.247203368
TFAP2A,0.699064733,0.718538457
TFAP2B,-0.044606647,0
TFAP2C,0.191396742,0.187409719
TFAP2E,0.073891709,0.008796515
TFAP4,-0.498417431,-1.1815855
TFB1M,-0.172556293,0.071270427
TFB2M,-0.915160067,-1.038885516
TFCP2,-0.107853973,-0.611466473
TFCP2L1,0.203220406,-0.422054456
TFDP1,-0.710377654,-0.451298722
TFDP2,0.270745817,-0.304708911
TFE3,0.677654778,1.029298449
TFEB,0.276707427,-0.170975286
TFF1,0.02505344,0
TFF3,0.049679224,0
TFG,0.633235762,1.037068444
TFIP11,-0.06008348,-0.632887513
TFPI,0.430340193,0.29651874
TFPI2,0.04967925,1.039505691
TFPT,-0.110903887,-0.003430303
TFR2,0.016750549,0.010374199
TFRC,-0.650319039,-1.80012592
TG,0.506123453,0.004459021
TGDS,0.07312288,-0.050677964
TGFA,0.973249164,1.260934579
TGFB1,1.18334316,2.975236423
TGFB1I1,0.979521354,0.381557124
TGFB2,0.03647152,-0.539594152
TGFB3,0.03824518,-0.02189369
TGFBI,1.536333754,1.323557441
TGFBR1,0.299507939,0.925395093
TGFBR2,-0.200464716,-0.800330893
TGFBR3,-0.118549964,0.026456778
TGFBR3L,0.025141776,0.272419282
TGFBRAP1,-0.78595528,-1.671468519
TGIF1,0.216357634,0.428348639
TGIF2,0.118863753,-0.656344515
TGM1,1.16254556,-0.03439604
TGM2,1.771851846,0.589187044
TGM4,-0.022017015,0.037694024
TGM5,0.121130729,0.354174473
TGOLN2,0.512743533,0.103271242
TGS1,-0.379319374,-1.54697115
TH,0.025053436,0
THADA,-0.012304639,-0.313927611
THAP1,0.217872731,0.740991689
THAP10,0.014556957,-0.030278999
THAP11,-0.165040882,0.180064678
THAP12,-0.446906104,-0.269559871
THAP2,0.580925033,0.867605286
THAP3,0.099802245,0.464228441
THAP4,-0.540083531,0.10200156
THAP5,0.181280612,-0.490931581
THAP6,0.22151756,-0.282824503
THAP7,-0.273257008,-0.632186965
THAP8,0.1376578,0.366820994
THAP9,0.041062496,0.08630809
THBD,1.497666275,0.857348812
THBS1,-0.365878102,-0.623829565
THBS2,0.017921515,-0.063610885
THBS3,0.586259719,-0.217894887
THBS4,0.009713097,-0.018684196
THEM4,-0.638805107,-0.942810699
THEM5,-0.023595731,0.077108239
THEM6,-0.915436079,-0.275796375
THEMIS2,0.568071543,0.209316149
THG1L,0.521353278,0.261214438
THNSL1,-0.255681996,-0.610208087
THNSL2,0.186705284,-0.371002594
THOC1,-0.011439006,-0.433339741
THOC2,0.374940824,0.038923019
THOC3,-0.623874053,0.429278045
THOC5,-0.082286029,0.206275656
THOC6,-0.042858053,-0.217716216
THOC7,-0.188482463,0.504856987
THOP1,-0.431994137,0.512731027
THRA,0.231733163,0.660084745
THRAP3,0.314643614,-0.731971488
THRB,-0.000484168,-0.30112853
THRSP,0,0
THSD1,0.125380972,-0.929902219
THSD4,0.445073531,0.080951243
THSD7A,0.008399581,0
THTPA,-0.134664187,-0.217782682
THUMPD1,-0.080038903,-0.185079416
THUMPD2,0.13045931,0.10287297
THUMPD3,-0.044723209,-0.73594998
THY1,-0.023595731,-0.019857579
THYN1,-0.075462066,-0.021462889
TIA1,0.45584671,0.075539414
TIAF1,0.027153665,-0.085058109
TIAL1,0.373782087,0.94401512
TIAM1,-0.083422649,-0.180088177
TIAM2,0.14205696,0.066220477
TICAM1,0.522342751,-0.125571185
TICAM2,0.388651926,0
TICRR,0.162595503,0.09551152
TIE1,0.041532469,0.021233079
TIFA,0.130585543,0.464979849
TIGAR,-0.96106823,-0.236070463
TIGD1,0.140840011,-0.014944341
TIGD2,-0.356104867,-0.249912873
TIGD3,-0.030061207,-0.018684209
TIGD4,-0.01519615,-0.018684209
TIGD5,-0.187711191,-1.711201465
TIGD6,0.04345408,-0.198224129
TIGD7,0.156801761,-0.022530019
TIMELESS,-0.815927275,0.549465493
TIMM10,-0.589809366,-0.079243011
TIMM10B,-0.094971859,-0.463316186
TIMM13,-0.882761768,0.423019791
TIMM17A,-0.863838541,-0.208215837
TIMM17B,-0.457425469,0.912154022
TIMM21,-0.417728846,0.347754576
TIMM22,-0.41077131,-0.816673997
TIMM23,-0.793800105,-1.00735076
TIMM23B,-0.261511909,-0.436315763
TIMM29,-0.118378519,0.089583083
TIMM44,-0.265098344,-0.166172816
TIMM50,-0.374615435,0.330253385
TIMM8A,-0.347666777,-0.48430541
TIMM8B,-0.821231045,-0.400314288
TIMM9,-0.046947838,-0.061256281
TIMMDC1,-0.663930837,-0.128088045
TIMP1,0.381724089,0.981458953
TIMP2,0.571102702,0.468491034
TIMP3,1.214114085,1.72424159
TINAGL1,0.018110772,0.579633591
TINF2,0.57561064,-0.640324684
TIPARP,0.834848685,1.654600208
TIPIN,-0.398137264,-0.337330201
TIPRL,0.087550113,0.379853701
TIRAP,0.212526588,-0.34142839
TJAP1,-0.241253178,0.057183699
TJP1,0.146271665,-1.162200533
TJP2,0.140092927,-0.088756877
TJP3,0.269173722,0.200424405
TK1,-0.545766023,0.663642619
TK2,-0.024389828,-0.018511224
TKFC,-0.391645067,-0.205323434
TKT,0.101104723,1.317998836
TLCD1,-0.125076104,-0.751540247
TLCD2,0.172568996,0.128636263
TLDC1,0.325337733,-0.270038932
TLDC2,0.027231586,-0.006762835
TLE1,0.256334273,0.671272385
TLE2,-0.025113064,-0.02485889
TLE3,-0.054175218,-0.138399804
TLE4,0.116316853,0.219968444
TLE6,0.224275241,0.002621834
TLK1,0.242022208,0.011764455
TLK2,0.074048808,0.586340438
TLL1,0.047367704,-0.153556135
TLL2,0.058351487,-0.101386321
TLN1,0.198545745,0.461987193
TLN2,-0.118256432,-0.233219192
TLR1,0.064151682,0.011766905
TLR10,0.041721531,-0.012507472
TLR2,0.068139407,0.001906712
TLR3,0.173291132,-0.256978204
TLR4,-0.02814285,-0.055341997
TLR5,0.036067762,0.054727762
TLR6,0.540320556,0.177696697
TLR7,0,0
TLX2,0.042270216,-0.051792346
TM2D1,0.299076411,0.07808077
TM2D2,-0.260019891,-0.358460748
TM2D3,-0.094190581,-0.346601747
TM4SF1,0.053942763,0.404413501
TM4SF18,0,0
TM4SF19,0.241742558,0.057932223
TM4SF20,0.008399581,-0.012482987
TM7SF2,-0.109403299,-0.008288499
TM7SF3,-0.280622133,0.656173909
TM9SF1,-0.079268964,0.397139677
TM9SF2,0.096092781,0.562750736
TM9SF3,0.464573841,0.671278098
TM9SF4,0.379354969,0.313849249
TMA16,-0.187732596,-0.178779136
TMA7,-0.389915419,1.465119735
TMBIM1,1.104493177,2.399309752
TMBIM4,-0.051741144,0.624041476
TMBIM6,0.291870756,1.258394843
TMC1,0.009973506,0
TMC2,-0.014878842,-0.024071674
TMC3,0.025053448,-0.057713599
TMC4,-0.01781747,0.155456915
TMC5,0.176126114,0.029753873
TMC6,0.410828501,0.876776122
TMC7,0.110742728,-0.288205436
TMC8,0.033308828,-0.012482987
TMCC1,0.135728116,0.489596694
TMCC2,-0.112903954,0.505356516
TMCC3,0.382370793,0.363687387
TMCO1,-0.03440743,0.792049367
TMCO3,0.55193938,0.910352232
TMCO4,-0.035025904,-0.298024311
TMCO6,0.008446985,-0.428422592
TMED1,0.053914017,0.680832584
TMED10,0.597368511,1.156848701
TMED2,0.137518334,1.122928425
TMED3,-0.140878765,1.110899784
TMED4,0.317211536,0.725756386
TMED5,0.862573041,0.729939166
TMED6,0.057795287,-0.03712953
TMED7,0.30602429,0.612030254
TMED8,0.314145846,0.16238801
TMED9,-0.140598017,0.703843211
TMEFF1,0.029051231,-0.023782631
TMEM101,0.183106829,0.938813404
TMEM102,0.092166831,-0.148621082
TMEM104,-0.435266737,-0.572012547
TMEM105,0.112315486,-0.045056257
TMEM106A,-0.0037942,-0.01772572
TMEM106B,0.156737953,0.393780128
TMEM106C,-0.281971162,1.072514911
TMEM107,0.004076756,0.818113191
TMEM108,0.008466748,0.029633752
TMEM109,-0.590506332,-0.2256485
TMEM11,-0.258737641,0.075179288
TMEM110,-0.381004997,0.25978266
TMEM115,-0.055593551,-0.110842094
TMEM116,0.182886801,0.022930161
TMEM117,-0.228082328,-0.079957722
TMEM119,0.017511371,-0.018684209
TMEM120A,0.523128403,1.140433181
TMEM120B,0.230898599,-1.128500532
TMEM121,-0.075401692,-0.021815939
TMEM123,1.07491965,1.237434511
TMEM125,-0.047850437,0.039558002
TMEM126A,-0.33668334,0.257811117
TMEM126B,-0.498284731,-0.230797981
TMEM127,-0.215013123,-0.648885186
TMEM128,-0.104402017,0.153764626
TMEM129,-0.620675498,-0.286612244
TMEM130,-0.030061182,0.021158697
TMEM131,0.439188207,-0.075935063
TMEM132A,0.519031704,-0.437430452
TMEM132B,0.13499034,0
TMEM133,0.041517245,-0.104228562
TMEM134,0.187797507,0.572948025
TMEM135,0.714991913,0.721679151
TMEM136,0.017305767,-0.003331417
TMEM138,-0.780008112,-0.890461842
TMEM139,0.278148254,0.005669109
TMEM140,0.245108155,-0.473517187
TMEM141,-0.385900521,0.804702827
TMEM143,0.197590868,-0.017652277
TMEM144,0.133667706,0.074164556
TMEM145,0.041517245,-0.019028
TMEM147,-0.69212918,0.844330633
TMEM14A,0.011690973,0.607890105
TMEM14B,-0.447624061,0.642636514
TMEM14C,-0.063932908,1.021882947
TMEM150A,-0.214247436,-0.463683446
TMEM150C,0.034219546,-0.018862348
TMEM151A,0,-0.03388136
TMEM151B,0,-0.010712924
TMEM154,0.427829426,-0.47912977
TMEM156,0.583521149,0.103763617
TMEM158,0.058743849,0.1939678
TMEM159,0.75246934,0.976708431
TMEM160,-0.403184397,0.937579167
TMEM161A,-0.409800529,0.159590387
TMEM161B,0.137121199,0.05353525
TMEM164,0.462467074,-0.25937701
TMEM165,0.235552521,1.261293182
TMEM167A,-0.030961986,0.409214686
TMEM167B,0.345112884,1.198949326
TMEM168,-0.219208692,-0.896823538
TMEM169,0.001600433,0.014941558
TMEM17,-0.003398155,-0.073647422
TMEM170A,0.089453987,0.150592726
TMEM170B,-0.044233955,-0.008409654
TMEM171,0.043704084,-0.03388136
TMEM173,0.573752059,0.21657306
TMEM175,-0.561140105,-0.032872272
TMEM176A,0.08187307,0.018251588
TMEM177,-0.546985097,-0.918619721
TMEM178A,0.039258541,0.062235731
TMEM178B,0.083094821,0.147702229
TMEM179,0,0
TMEM179B,-0.061542578,0.003135435
TMEM18,0.293689169,0.495652711
TMEM181,-0.207827245,-0.539645679
TMEM182,0.092184624,-0.16754338
TMEM183A,-0.58837436,1.064605965
TMEM184A,0.256317717,0.669079717
TMEM184B,-0.047245821,1.107300497
TMEM184C,0.120144247,-0.406226233
TMEM185A,0.025947923,0.849911306
TMEM185B,-0.366538224,-1.090459285
TMEM186,-0.328985752,-0.742852913
TMEM187,0.260249862,0.225387854
TMEM189,0.815088693,1.388031832
TMEM19,-0.110633231,-0.117772208
TMEM190,0,-0.031007256
TMEM191A,0.025104933,0.463824525
TMEM191B,0,0.11370313
TMEM191C,0.074943863,0.079452323
TMEM192,0.058933486,-0.44789201
TMEM198,-0.116298274,0.082541493
TMEM199,-0.316221622,-0.522874163
TMEM2,-0.331233247,-0.967658515
TMEM200B,-0.029370751,-0.02583439
TMEM201,-0.757822581,-1.049737582
TMEM203,-0.545003146,-0.98697511
TMEM204,0.019054199,-0.051792346
TMEM205,-0.004098817,0.703555466
TMEM206,-0.492226613,0.22016689
TMEM208,-0.104476087,0.456610993
TMEM209,-0.202541447,-0.329345629
TMEM210,0,0
TMEM212,0.073940928,0.063922672
TMEM213,0.033673615,0.125890714
TMEM214,-0.063634588,0.330587085
TMEM216,-0.086431776,-0.001629153
TMEM217,0.094688673,-0.03249502
TMEM218,-0.153737879,0.105806927
TMEM219,0.303950311,0.981374172
TMEM220,-0.064519442,0.05314604
TMEM221,0.016750541,0.007592544
TMEM222,-0.275047044,0.002874657
TMEM223,-0.317614238,-0.136377325
TMEM229B,-0.036351251,-0.031007256
TMEM230,-0.076209345,0.343324123
TMEM231,0.070371284,-0.100466692
TMEM232,0.049679224,-0.006254995
TMEM234,-0.115321429,0.104757519
TMEM236,0.009890581,0.002527411
TMEM237,-0.452442358,0.125830405
TMEM238,-0.181700123,0.602046799
TMEM239,0.008406616,-0.006297935
TMEM240,-0.056503707,0.085238834
TMEM241,-0.112741523,-0.282653073
TMEM242,-0.071066681,0.673008741
TMEM243,-0.113248461,-0.179160638
TMEM245,0.835008075,1.271233388
TMEM248,0.04400584,-0.049080705
TMEM249,0.02505344,-0.013879757
TMEM25,0,-0.014923554
TMEM251,0.008955246,-0.092390141
TMEM253,0.006464095,-0.054750115
TMEM254,0.522213943,0.301996074
TMEM255B,0.321960323,0.272494659
TMEM256,0.042664718,0.819211335
TMEM258,-0.032414045,1.087717177
TMEM259,-0.069802887,0.935296236
TMEM260,0.443928716,-0.433486842
TMEM261,-0.40985503,0.061502675
TMEM262,-0.029296635,0.311960607
TMEM263,1.137533745,1.146372804
TMEM265,0.622605867,0.905978306
TMEM266,0.026083542,0.01515323
TMEM267,-0.048278371,-0.384661254
TMEM268,-0.147889192,-0.24454892
TMEM269,0.035523756,0.086287686
TMEM27,0.127544556,0.15110879
TMEM30A,0.347325936,0.626056626
TMEM30B,-0.036437363,0.027480724
TMEM33,-0.410674562,-0.460463661
TMEM35B,-0.036260951,0.171235023
TMEM37,-0.050634944,-0.012482987
TMEM38A,-0.050810714,0.039496123
TMEM38B,-0.347667155,0.396051495
TMEM39A,0.573058887,0.470701764
TMEM39B,-0.019266571,0.35666776
TMEM40,0.448599116,0.425322527
TMEM41A,-0.184443253,-0.468206606
TMEM41B,0.639725116,0.600062154
TMEM42,0.079433742,-0.21287962
TMEM43,0.742799041,-0.03213119
TMEM44,0.865769592,0.476751328
TMEM45A,1.703829299,1.793635124
TMEM45B,0.003893395,0.032440493
TMEM47,0.022240417,0.90704407
TMEM5,-0.50816836,-0.290159979
TMEM50A,0.03630476,0.882708668
TMEM50B,-0.234359782,0.318243325
TMEM51,0.258284532,0.027943031
TMEM52,0.05827734,-0.224021533
TMEM52B,0,-0.018684209
TMEM53,-0.016565069,-0.05204848
TMEM54,0.051177791,0.704276121
TMEM55A,0.233248198,0.236990659
TMEM55B,-0.247192359,0.330432018
TMEM56,-0.104608579,0.160012579
TMEM57,0.199921468,0.180334861
TMEM59,0.31031805,1.513465144
TMEM59L,-0.01519615,-0.006254995
TMEM60,0.001574351,0.979747446
TMEM61,0.1803167,0.029588869
TMEM62,0.217652563,0.379870639
TMEM63A,0.203582375,0.088323361
TMEM63B,0.125249198,0.499090821
TMEM63C,0.043963478,-0.261425839
TMEM64,0.295465547,-0.135247569
TMEM65,0.907162524,0.735045275
TMEM67,0.148023058,-0.705794612
TMEM68,0.050714613,-0.142275415
TMEM69,0.137984732,-0.026742223
TMEM70,-0.636243164,-0.3602928
TMEM74,0.008399581,-0.02485889
TMEM74B,0.089768354,0.021225729
TMEM75,0.041517245,-0.012482987
TMEM78,0.025307667,0.029819148
TMEM79,0.019076119,-0.247880969
TMEM80,0.119498471,0.109085397
TMEM81,0.096353104,0.183916738
TMEM86A,-0.013502805,-0.018684196
TMEM86B,-0.125606016,-0.084014558
TMEM87A,0.497631736,0.609215228
TMEM87B,0.424410032,-0.380515439
TMEM88,0.016750541,-0.018684209
TMEM8A,-0.178935991,0.611850807
TMEM8B,0.107781902,0.551146374
TMEM9,0.226267092,1.32351189
TMEM91,0.716145535,0.989130927
TMEM92,0.381580018,-0.003526532
TMEM94,0.143642654,0.690063084
TMEM97,-0.206694286,-0.074641658
TMEM98,-0.270111145,-0.010594938
TMEM99,-0.08680647,0.685181443
TMEM9B,-0.510313167,-0.236171685
TMF1,0.940225934,0.515199433
TMIE,0.008399581,-0.012482987
TMLHE,0.296484323,0.081977567
TMOD1,-0.159278687,0
TMOD2,0.043704509,0.216923202
TMOD3,0.610475572,1.064107697
TMOD4,0.002742303,-0.004766374
TMPO,-0.60495815,0.490500006
TMPPE,0.014556618,-0.11168783
TMPRSS11B,0,-0.012549232
TMPRSS13,0.019059396,0.418585606
TMPRSS2,-0.021726517,0
TMPRSS3,0.442033793,0.132575824
TMPRSS4,0.018173054,0.246323295
TMPRSS5,0.001457709,-0.006254994
TMPRSS6,0.008399581,-0.012482987
TMPRSS9,0.017921515,-0.055585636
TMSB10,0.831001294,2.012686276
TMSB15A,0,0
TMSB15B,-0.02771038,0.054493015
TMSB4X,0.549893409,1.742085632
TMTC1,0.577338002,0.488778269
TMTC2,0.523574973,0.667061718
TMTC3,0.551835887,-0.496434758
TMTC4,-0.197327445,-0.277905032
TMUB1,0.250510618,1.452075622
TMUB2,0.342313082,0.753034334
TMX1,0.308063185,0.175207507
TMX2,-0.649977229,0.063758975
TMX3,0.081245823,-0.078267467
TMX4,0.080833266,0.21453421
TNC,0.762212141,0.573573653
TNF,0.008399581,-0.006254995
TNFAIP1,0.193518645,-0.607819387
TNFAIP2,-0.676664031,-1.681536558
TNFAIP3,0.405993086,1.248700934
TNFAIP6,0.034199556,-0.07927307
TNFAIP8,0.664713077,0.628602376
TNFAIP8L1,0.193034238,0.56124421
TNFAIP8L2,-0.038412167,0.021225729
TNFAIP8L3,0.216929338,0.100068836
TNFRSF10A,0.180296212,-0.28371658
TNFRSF10B,0.428048621,0.746565079
TNFRSF10C,0.158408266,0.155551696
TNFRSF10D,1.358990149,2.517917368
TNFRSF11A,0.739096779,0.220286813
TNFRSF11B,-0.01350292,0
TNFRSF12A,-0.430558254,0.62146557
TNFRSF13C,-0.024578223,-0.006449652
TNFRSF14,-0.014980572,-0.056430091
TNFRSF18,0.008399581,0.069965426
TNFRSF19,-0.069660079,0.021225729
TNFRSF1A,0.392847644,-0.308043823
TNFRSF1B,0.02505344,-0.03723815
TNFRSF21,-0.481925634,-1.275640806
TNFRSF25,0.970745313,0.634529221
TNFRSF9,0.160862398,-0.006750577
TNFSF10,-0.098640352,0.096171861
TNFSF12,0.474755079,0.264209028
TNFSF13,0.207224487,0.202403944
TNFSF13B,-0.061180117,0.168935418
TNFSF14,0.022267459,-0.040623685
TNFSF15,-0.027230686,-0.097572671
TNFSF4,0.071752176,-0.024880454
TNFSF9,0.87886107,2.646616038
TNIK,0.796305872,0.141960988
TNIP1,0.680942997,1.32817919
TNIP2,-0.285996217,0.295704249
TNIP3,0.008397523,-0.024889512
TNK1,0.182040494,-0.344501567
TNK2,0.289586303,0.836112165
TNKS,0.888629152,1.063410443
TNKS1BP1,0.386562156,-0.502893791
TNKS2,0.208346986,0.355160424
TNNC1,0.008399581,0.021225729
TNNC2,0,-0.006254995
TNNI1,0.012469243,-0.225380764
TNNI2,0.613314888,1.407152457
TNNI3,0.065865946,-0.004274365
TNNT1,1.682228012,0.994406606
TNNT2,0.082125299,0.054408519
TNPO1,0.613893112,0.819188831
TNPO2,0.094106079,-0.090013649
TNPO3,0.230769885,0.910171074
TNR,-0.035891413,0.022920415
TNRC18,0.145679144,0.088928463
TNRC6A,0.014900349,-0.271521422
TNRC6B,0.773164292,-0.171952568
TNRC6C,0.272474079,0.769539838
TNS1,1.273962142,1.241336095
TNS2,0.505709175,-0.058753746
TNS3,0.038068232,-0.994149262
TNS4,0.317318047,-1.179059824
TNXB,0.211207233,0.387293457
TOB1,0.282075037,2.262487021
TOB2,0.54509297,-0.133143458
TOE1,-0.615891414,-0.342070126
TOGARAM1,0.592256431,-0.360419169
TOGARAM2,-0.054725687,-0.029853841
TOLLIP,0.125172119,0.167835017
TOM1,0.338178044,0.012580122
TOM1L1,0.399100645,0.502319755
TOM1L2,0.21953768,0.206534953
TOMM20,0.256969608,0.806075552
TOMM20L,0,0.094432169
TOMM22,-0.501881804,0.128482106
TOMM34,-0.459977065,0.52820405
TOMM40,-1.105048415,0.250716881
TOMM40L,-0.701839478,-0.645147364
TOMM5,-0.783086273,-0.127873717
TOMM6,-0.734875361,0.95508498
TOMM7,-0.504753287,1.290006417
TOMM70,0.092407659,-0.051953192
TONSL,-0.865800457,-0.396883141
TOP1,0.016816771,-0.173716487
TOP1MT,0.10585762,0.311607731
TOP2A,0.398745709,1.730482014
TOP2B,0.011386738,-0.162533012
TOP3A,-0.250697929,-0.634241298
TOP3B,-0.015424468,0.676586038
TOPBP1,0.297556701,0.378832929
TOPORS,0.115410575,-0.865912484
TOPORS-AS1,0.02078381,0.37730416
TOR1A,-0.483778594,-0.292650844
TOR1AIP1,0.650641966,0.294850438
TOR1AIP2,0.816188425,0.291267359
TOR1B,-0.080803269,-0.654050617
TOR2A,-0.435804767,-0.038330472
TOR3A,-0.874853125,-0.443085202
TOR4A,0.510460273,0.436941638
TOX,0,0
TOX2,0.196485965,0.099209314
TOX3,0,0
TOX4,0.380277015,0.028253296
TP53,-0.516604348,-1.059074586
TP53AIP1,0.057795287,0.056061174
TP53BP1,0.115127559,-0.639427618
TP53BP2,0.183009131,0.966109331
TP53I11,0.399640686,-0.196918927
TP53I13,-0.157053195,0.918843093
TP53I3,0.540151478,0.014518098
TP53INP1,-0.098210755,1.714321056
TP53INP2,0.268156176,0.88848669
TP53RK,-0.405771417,-0.456992206
TP53TG5,0.101475238,-0.020142883
TP63,0.133813454,-0.243722434
TP73,-0.444584981,-0.028311146
TPBG,1.347188285,2.525308139
TPCN1,0.146763587,-0.968914352
TPCN2,-0.238140421,-0.293449254
TPD52,0.467033593,1.389883978
TPD52L1,-0.018545742,0.271844664
TPD52L2,0.132802768,-0.257761917
TPGS1,-0.114265409,0.443040303
TPGS2,0.47929252,1.01656389
TPH1,-0.06187357,-0.06168031
TPH2,0.052726457,0.164236786
TPI1,1.198400868,2.13465782
TPK1,0.022976588,0.079333183
TPM1,-0.100552545,0.19347468
TPM2,0.449286933,1.559111372
TPM3,-0.265520044,0.329857497
TPM4,0.465947595,0.61277817
TPMT,-0.091874653,0.416702166
TPO,-0.046811747,0.021225729
TPP1,0.399550129,0.431389421
TPP2,-0.279689689,-0.261434103
TPPP,0.228443972,0.720423522
TPPP3,-0.023595731,-0.012482987
TPR,0.458375054,0.084035172
TPRA1,-0.008387019,-0.066636272
TPRG1,-0.239774764,0.210623449
TPRG1L,-0.294443552,0.108053428
TPRKB,0.003788974,0.439919955
TPRN,-0.005847104,0.497058523
TPRXL,0.008399581,0.01784596
TPST1,-0.089830955,0.016083535
TPST2,-0.193458146,0.08010213
TPT1,0.495004856,1.357696096
TPTE2P1,0.016750541,-0.012482987
TPX2,0.099293657,1.247068745
TRA2A,-0.064632046,-0.083397398
TRA2B,-0.677608484,-0.785041978
TRABD,-0.215237399,0.447662942
TRABD2A,-0.098319523,0.099358614
TRABD2B,0.010983539,-0.222404798
TRADD,0.306260892,0.225229902
TRAF1,-0.021058684,-0.160339482
TRAF2,-0.337301263,-0.004975728
TRAF3,-0.690798743,-0.795328838
TRAF3IP1,-0.197407246,-0.225775837
TRAF3IP2,0.520229041,0.730724021
TRAF3IP3,0.378935621,0.005150443
TRAF4,0.056643649,-0.577143523
TRAF5,-0.069973753,-0.269163262
TRAF6,0.385687541,0.289953668
